,100.0_top_x,100.0_top_y,100.0_bottom_x,100.0_bottom_y
0,-0.09280035283919918,61.6924224921811,9.05855263566491,-42.90802080745218
1,5.082721441850806,54.16764729030745,12.848783123800613,-34.598843920849596
2,10.176785346212156,47.573940035362895,16.720471502264974,-27.220734981176122
3,15.194164331900078,41.85674541168864,20.66884479940276,-20.71913867277295
4,20.13963137056979,36.96150810362591,24.68913004355876,-15.03949967998129
5,25.01795943387652,32.8336727955159,28.776554263077742,-10.127262687142363
6,29.833921493475486,29.41868417169981,32.92634448630448,-5.927872378597343
7,34.592290521021916,26.66198691651884,37.13372774158376,-2.3867734386874524
8,39.297839488171036,24.509025714314202,41.39393105726036,0.5505894482461109
9,43.955341366578054,22.905245249427097,45.70218146167905,2.9387715978621394
10,48.569569127898205,21.79609020619873,50.0537059831846,4.832328325819429
11,53.14529574378671,21.127005268970308,54.44373165012181,6.285814947776774
12,57.68729418589879,20.843435122083033,58.867485490835435,7.353786779392972
13,62.200337425889664,20.890824449878107,63.32019453367027,8.090799136326822
14,66.68919843541457,21.214617936696737,67.79708580697107,8.551407334237116
15,71.15865018612872,21.760260266880127,72.29338633908263,8.790166688782648
16,75.61346564968734,22.473196124769483,76.80432315834973,8.861632515622215
17,80.05841779774565,23.298870194706005,81.32512329311714,8.820360130414619
18,84.49827960195886,24.182727161030897,85.85101377172963,8.720904848818648
19,88.93782403398222,25.07021170808537,90.37722162253198,8.617821986493098
20,93.38182406547094,25.90676852021062,94.89897387386898,8.56566685909677
21,97.83451163102355,26.64402636360349,99.41203859114206,8.612810700432828
22,102.2963455069448,27.27674140110554,103.91595699804652,8.7644973476597
23,106.76617768596232,27.81803541588405,108.41187710185473,9.007605017610114
24,111.24285422349718,28.28109805483036,112.90095284714556,9.32894406339273
25,115.7252211749705,28.67911896483581,117.38433817849796,9.715324838116201
26,120.21212459580336,29.025287792791737,121.86318704049081,10.153557694889196
27,124.70241054141687,29.33279418558949,126.338653377703,10.63045298682037
28,129.19492506723213,29.6148277901204,130.81189113471345,11.132821067018378
29,133.68851422867021,29.88457825327582,135.28405425610106,11.647472288591885
30,138.18202408115226,30.155235221947077,139.75629668644476,12.16121700464955
31,142.67437926683291,30.439090092550238,144.2296937835898,12.661763818775313
32,147.1652428668812,30.739993864945582,148.7045824663672,13.14526173110889
33,151.65468256135233,31.057172952562084,153.18089505472182,13.612484328221315
34,156.1427701745238,31.389806400151286,157.65855972437603,14.064252565361036
35,160.62957753067312,31.737073252464764,162.13750465105247,14.501387397776483
36,165.11517645407775,32.098152554254064,166.61765801047352,14.924709780716105
37,169.59963876901523,32.47222335027075,171.09894797836174,15.335040669428341
38,174.08303629976308,32.858464685266384,175.58130273043963,15.73320101916163
39,178.56544087059874,33.25605560399253,180.06465044242967,16.120011785164415
40,183.04692430579973,33.66417515120073,184.54891929005436,16.496293922685133
41,187.5275614190066,34.0819682030672,189.03403445967325,16.862902555547585
42,192.00746589429403,34.508135344671615,193.5198822672115,17.221137098672095
43,196.48677859889472,34.941066456176635,198.0063218454365,17.572607671896
44,200.96564095782338,35.37914504226728,202.49321176933358,17.918930770534274
45,205.44419439609473,35.82075460762859,206.98041061388793,18.261722889901897
46,209.92258033872344,36.26427865694558,211.4677769540849,18.602600525313825
47,214.40094021072423,36.70810069490328,215.95516936490986,18.94318017208505
48,218.8794154371118,37.15060422618672,220.442446421348,19.285078325530527
49,223.35814744290084,37.590172755480936,224.92946669838463,19.62991148096524
50,227.8372776531061,38.02518978747095,229.41608877100512,19.979296133704143
51,232.31694397480106,38.45407903709331,233.90217473213585,20.334808568810715
52,236.7972183699492,38.876017975341895,238.3876526198134,20.697271315291047
53,241.27811423330832,39.29085349943493,242.87250903928003,21.066837475926942
54,245.7596429237905,39.698455776412075,247.35673263162354,21.443636883678714
55,250.24181580030802,40.098694973313016,251.8403120379317,21.8277993715067
56,254.72464422177302,40.49144125717744,256.32323589929246,22.219454772371197
57,259.20813954709763,40.87656479504503,260.80549285679353,22.61873291923253
58,263.6923131351942,41.25393575395546,265.28707155152273,23.025763645051033
59,268.17717634497467,41.62342430094841,269.7679606245679,23.440676782787
60,272.66274053535136,41.98490060306356,274.24814871701693,23.863602165400778
61,277.1490133651805,42.33827711917432,278.72762817001353,24.294627334018934
62,281.63589605010674,42.68468295962696,283.20649776791294,24.73262317829522
63,286.12316995356076,43.026617151846,287.68497614728466,25.175090670805105
64,290.6106100452762,43.36665180354467,292.163288338395,25.61945770383536
65,295.0979912949868,43.7073590224362,296.64165937151,26.063152169672748
66,299.5850886724263,44.05131091623382,301.12031427689624,26.503601960604055
67,304.07167714732844,44.40107959265075,305.59947808481985,26.938234968916042
68,308.55753168942687,44.75923715940023,310.07937582554706,27.36447908689549
69,313.0424272684554,45.12835572419549,314.56023252934426,27.779762206829158
70,317.52613885414775,45.51100739474973,319.0422732264777,28.181512221003835
71,322.00844422435466,45.909732181850856,323.5257201390965,28.567189118631635
72,326.4892580087589,46.32550587269043,328.0106586375179,28.93581711252099
73,330.9686905277038,46.75706749997472,332.49697840139874,29.288657169965624
74,335.4468671512852,47.20298407695073,336.9845540606431,29.627142277718537
75,339.9239132495989,47.66182261686544,341.473260245155,29.952705422532745
76,344.3999541927409,48.13215013296586,345.9629715848388,30.266779591161246
77,348.875115350807,48.612533638498974,350.45356270959843,30.570797770357057
78,353.349522093893,49.10154014671178,354.9449082493381,30.866192946873177
79,357.8232997920949,49.59773667085126,359.43688283396193,31.15439810746262
80,362.2965738155085,50.099690224164405,363.92936109337404,31.436846238878392
81,366.7694702404809,50.60595974740922,368.42221695122726,31.714978400362504
82,371.2421840944098,51.11431606723165,372.9152553801241,31.991023765269
83,375.71503624820673,51.621091612328904,377.40815550915295,32.26864990490066
84,380.1883609654,52.122465733088134,381.9005830747853,32.551677468870366
85,384.6624925095183,52.61461777989646,386.39220381349276,32.84392710679096
86,389.1377651440899,53.09372710314102,390.8826834617469,33.14921946827532
87,393.6145131326432,53.55597305320896,395.37168775601924,33.471375202936315
88,398.0930707387068,53.997534980487394,399.8588824327814,33.8142149603868
