,10.0_top_x,10.0_top_y,10.0_bottom_x,10.0_bottom_y
0,4.5,121.5,4.5,-103.5
1,9.0,103.8786238718668,9.0,-85.8786238718668
2,13.5,88.34218800991195,13.5,-70.34218800991195
3,18.0,74.76870076230897,18.0,-56.76870076230897
4,22.5,63.036170477231344,22.5,-45.036170477231344
5,27.0,53.02260550285262,27.0,-35.02260550285262
6,31.5,44.606014187346275,31.5,-26.606014187346275
7,36.0,37.66440487888583,36.0,-19.664404878885833
8,40.5,32.07578592564481,40.5,-14.075785925644812
9,45.0,27.718165675796715,45.0,-9.718165675796715
10,49.5,24.469552477515048,49.5,-6.469552477515048
11,54.0,22.207954678973337,54.0,-4.207954678973335
12,58.5,20.811380628345074,58.5,-2.8113806283450735
13,63.0,20.157838673803774,63.0,-2.1578386738037754
14,67.5,20.125337163522957,67.5,-2.125337163522957
15,72.0,20.591884445676126,72.0,-2.5918844456761256
16,76.5,21.435488868436792,76.5,-3.4354888684367904
17,81.0,22.534158779978462,81.0,-4.534158779978464
18,85.5,23.76590252847465,85.5,-5.765902528474651
19,90.0,25.008728462098873,90.0,-7.008728462098873
20,94.5,26.140644929024635,94.5,-8.140644929024635
21,99.0,27.053625371865103,99.0,-9.053625371865103
22,103.5,27.73703492065628,103.5,-9.737034920656281
23,108.0,28.221712545573904,108.0,-10.221712545573904
24,112.5,28.538650468858876,112.5,-10.538650468858876
25,117.0,28.71884091275214,117.0,-10.718840912752139
26,121.5,28.79327609949458,121.5,-10.79327609949458
27,126.0,28.79294825132714,126.0,-10.79294825132714
28,130.5,28.748849590490718,130.5,-10.748849590490718
29,135.0,28.69197233922624,135.0,-10.69197233922624
30,139.5,28.653308719774614,139.5,-10.653308719774614
31,144.0,28.66125988819006,144.0,-10.66125988819006
32,148.5,28.71988008758883,148.5,-10.71988008758883
33,153.0,28.819883618766582,153.0,-10.819883618766582
34,157.5,28.95184814426302,157.5,-10.951848144263021
35,162.0,29.106351326617876,162.0,-11.106351326617876
36,166.5,29.273970828370835,166.5,-11.273970828370835
37,171.0,29.445284312061634,171.0,-11.445284312061634
38,175.5,29.610869440229976,175.5,-11.610869440229976
39,180.0,29.761303875415575,180.0,-11.761303875415575
40,184.5,29.88716528015814,184.5,-11.88716528015814
41,189.0,29.979798890238886,189.0,-11.979798890238886
42,193.5,30.04053063140124,193.5,-12.04053063140124
43,198.0,30.077666198893617,198.0,-12.077666198893617
44,202.5,30.09965450862759,202.5,-12.09965450862759
45,207.0,30.11494447651469,207.0,-12.11494447651469
46,211.5,30.13198501846648,211.5,-12.13198501846648
47,216.0,30.15922505039452,216.0,-12.159225050394522
48,220.5,30.20511348821034,220.5,-12.20511348821034
49,225.0,30.27809924782552,225.0,-12.27809924782552
50,229.5,30.3866312451516,229.5,-12.386631245151602
51,234.0,30.538649691605876,234.0,-12.538649691605876
52,238.5,30.732558944451842,238.5,-12.732558944451842
53,243.0,30.958294373169053,243.0,-12.958294373169053
54,247.5,31.20549695806214,247.5,-13.205496958062142
55,252.0,31.463807679435757,252.0,-13.463807679435757
56,256.5,31.722867517594537,256.5,-13.722867517594537
57,261.0,31.97231745284313,261.0,-13.972317452843129
58,265.5,32.20179846548616,265.5,-14.201798465486167
59,270.0,32.400951535828305,270.0,-14.400951535828305
60,274.5,32.55941764417417,274.5,-14.559417644174168
61,279.0,32.667146076619204,279.0,-14.667146076619204
62,283.5,32.722955460248485,283.5,-14.722955460248485
63,288.0,32.735651063322564,288.0,-14.73565106332256
64,292.5,32.71457090650849,292.5,-14.714570906508492
65,297.0,32.66905301047331,297.0,-14.669053010473313
66,301.5,32.60843539588407,301.5,-14.608435395884076
67,306.0,32.542056083407836,306.0,-14.542056083407836
68,310.5,32.479253093711634,310.5,-14.479253093711637
69,315.0,32.42936444746253,315.0,-14.429364447462532
70,319.5,32.40172816532757,319.5,-14.401728165327569
71,324.0,32.40555255683482,324.0,-14.40555255683482
72,328.5,32.44372454022409,328.5,-14.443724540224089
73,333.0,32.51009178873815,333.0,-14.510091788738151
74,337.5,32.597806804984344,337.5,-14.597806804984348
75,342.0,32.70002209157005,342.0,-14.700022091570052
76,346.5,32.80989015110259,346.5,-14.809890151102593
77,351.0,32.92056348618934,351.0,-14.920563486189334
78,355.5,33.025194599437626,355.5,-15.025194599437622
79,360.0,33.1169359934548,360.0,-15.116935993454806
80,364.5,33.188940170848255,364.5,-15.188940170848252
81,369.0,33.23441272333084,369.0,-15.234412723330841
82,373.5,33.25174231232701,373.5,-15.251742312327007
83,378.0,33.24877729136374,378.0,-15.248777291363737
84,382.5,33.234372740710114,382.5,-15.234372740710114
85,387.0,33.217383740635256,387.0,-15.217383740635256
86,391.5,33.20666537140827,391.5,-15.20666537140827
87,396.0,33.21107271329828,396.0,-15.211072713298279
88,400.5,33.239460846574374,400.5,-15.23946084657437
89,405.0,33.30068485150568,405.0,-15.300684851505679
90,409.5,33.40359980836131,409.5,-15.403599808361303
91,414.0,33.55703865891175,414.0,-15.557038658911747
92,418.5,33.76384311374352,418.5,-15.763843113743519
93,423.0,34.01278586758194,423.0,-16.012785867581936
94,427.5,34.29062224446726,427.5,-16.29062224446726
95,432.0,34.58410756843978,432.0,-16.584107568439777
96,436.5,34.87999716353973,436.5,-16.87999716353973
97,441.0,35.1650463538074,441.0,-17.165046353807394
98,445.5,35.426010463283035,445.5,-17.426010463283035
99,450.0,35.64964481600691,450.0,-17.649644816006912
100,454.5,35.8227047360193,454.5,-17.822704736019297
101,459.0,35.93194911157188,459.0,-17.93194911157188
102,463.5,35.97028153140283,463.5,-17.970281531402836
103,468.0,35.94935690052611,468.0,-17.949356900526112
104,472.5,35.88439433537475,472.5,-17.88439433537475
105,477.0,35.79061295238178,477.0,-17.790612952381775
106,481.5,35.683231867980226,481.5,-17.683231867980222
107,486.0,35.57747019860313,486.0,-17.57747019860313
108,490.5,35.48854706068353,490.5,-17.48854706068353
109,495.0,35.43168157065445,495.0,-17.43168157065445
110,499.5,35.422092844948935,499.5,-17.422092844948935
111,504.0,35.474999999999994,504.0,-17.474999999999998
112,508.5,35.60040236614042,508.5,-17.600402366140422
113,513.0,35.78742012930183,513.0,-17.78742012930183
114,517.5,36.01995368931563,517.5,-18.019953689315624
115,522.0,36.28190344601316,522.0,-18.281903446013164
116,526.5,36.55716979922583,526.5,-18.55716979922583
117,531.0,36.829653148785006,531.0,-18.829653148785006
118,535.5,37.08325389452206,535.5,-19.08325389452206
119,540.0,37.30187243626837,540.0,-19.30187243626837
120,544.5,37.46940917385531,544.5,-19.469409173855308
121,549.0,37.56976450711426,549.0,-19.56976450711426
122,553.5,37.5907355316366,553.5,-19.5907355316366
123,558.0,37.540619859407016,558.0,-19.54061985940702
124,562.5,37.434433005900495,562.5,-19.434433005900495
125,567.0,37.28719438328771,567.0,-19.287194383287712
126,571.5,37.11392340373938,571.5,-19.113923403739378
127,576.0,36.9296394794262,576.0,-18.929639479426204
128,580.5,36.74936202251888,580.5,-18.749362022518884
129,585.0,36.58811044518814,585.0,-18.588110445188143
130,589.5,36.46090415960467,589.5,-18.460904159604667
131,594.0,36.38276257793917,594.0,-18.382762577939168
132,598.5,36.3667176645585,598.5,-18.3667176645585
133,603.0,36.411941048253695,603.0,-18.4119410482537
134,607.5,36.51170199225294,607.5,-18.511701992252938
135,612.0,36.65924794965757,612.0,-18.659247949657566
136,616.5,36.847826373568964,616.5,-18.847826373568964
137,621.0,37.0706847170885,621.0,-19.070684717088493
138,625.5,37.32107043331753,625.5,-19.321070433317534
139,630.0,37.59223097535745,630.0,-19.59223097535745
140,634.5,37.87741379630961,634.5,-19.87741379630961
141,639.0,38.169866349275395,639.0,-20.16986634927539
142,643.5,38.462802341959176,643.5,-20.46280234195918
143,648.0,38.74911839396994,648.0,-20.749118393969933
144,652.5,39.02153738884937,652.5,-21.021537388849367
145,657.0,39.27278043059675,657.0,-21.272780430596747
146,661.5,39.49556862321138,661.5,-21.49556862321138
147,666.0,39.68262307069255,666.0,-21.68262307069255
148,670.5,39.82666487703955,670.5,-21.82666487703955
149,675.0,39.92041514625165,675.0,-21.92041514625165
150,679.5,39.95659498232814,679.5,-21.956594982328145
151,684.0,39.92792548926833,684.0,-21.92792548926833
152,688.5,39.828096877681254,688.5,-21.828096877681254
153,693.0,39.663400569486946,693.0,-21.663400569486946
154,697.5,39.44894035837193,697.5,-21.448940358371924
155,702.0,39.20000086257964,702.0,-21.200000862579643
156,706.5,38.93186670035358,706.5,-20.931866700353577
157,711.0,38.659822489937184,711.0,-20.65982248993718
158,715.5,38.39915284957392,715.5,-20.39915284957392
159,720.0,38.16514239750724,720.0,-20.165142397507243
160,724.5,37.97307575198063,724.5,-19.97307575198063
161,729.0,37.83823753123754,729.0,-19.838237531237542
162,733.5,37.7752148721973,733.5,-19.775214872197303
163,738.0,37.78552036603212,738.0,-19.785520366032117
164,742.5,37.85905483149956,742.5,-19.859054831499563
165,747.0,37.98531545233171,747.0,-19.98531545233171
166,751.5,38.15379941226061,751.5,-20.153799412260607
167,756.0,38.35400389501831,756.0,-20.354003895018312
168,760.5,38.57542608433688,760.5,-20.575426084336883
169,765.0,38.80756316394837,765.0,-20.807563163948373
170,769.5,39.039912317584836,769.5,-21.039912317584836
171,774.0,39.26197072897834,774.0,-21.26197072897834
172,778.5,39.463482420958755,778.5,-21.46348242095876
173,783.0,39.64129248352256,783.0,-21.641292483522566
174,787.5,39.80024161872332,787.5,-21.800241618723323
175,792.0,39.94559706657566,792.0,-21.945597066575655
176,796.5,40.08262606709421,796.5,-22.08262606709421
177,801.0,40.21659586029362,801.0,-22.216595860293623
178,805.5,40.35277368618851,805.5,-22.35277368618851
179,810.0,40.49642678479352,810.0,-22.49642678479352
180,814.5,40.652822396123284,814.5,-22.652822396123284
181,819.0,40.827227760192436,819.0,-22.827227760192436
182,823.5,41.02476918901468,823.5,-23.024769189014677
183,828.0,41.243704956558176,828.0,-23.243704956558176
184,832.5,41.47247241672604,832.5,-23.472472416726042
185,837.0,41.69875363741635,837.0,-23.698753637416353
186,841.5,41.9102306865272,841.5,-23.9102306865272
187,846.0,42.094585631956676,846.0,-24.094585631956676
188,850.5,42.239500541602865,850.5,-24.239500541602865
189,855.0,42.33265748336386,855.0,-24.33265748336386
190,859.5,42.36173852513775,859.5,-24.361738525137753
191,864.0,42.31442573482261,864.0,-24.314425734822613
192,868.5,42.17850868462054,868.5,-24.17850868462054
193,873.0,41.952272552115986,873.0,-23.952272552115986
194,877.5,41.653158189208504,877.5,-23.653158189208504
195,882.0,41.300645047932605,882.0,-23.300645047932605
196,886.5,40.914212580322825,886.5,-22.914212580322822
197,891.0,40.51334023841368,891.0,-22.513340238413683
198,895.5,40.117507474239694,895.5,-22.117507474239694
199,900.0,39.74619373983538,900.0,-21.74619373983538
200,904.5,39.41887848723526,904.5,-21.418878487235265
201,909.0,39.15504116847387,909.0,-21.15504116847387
202,913.5,38.97412909160208,913.5,-20.974129091602084
203,918.0,38.886890599102415,918.0,-20.886890599102415
204,922.5,38.88364653186393,922.5,-20.883646531863928
205,927.0,38.9517886102679,927.0,-20.9517886102679
206,931.5,39.07870855469561,931.5,-21.07870855469561
207,936.0,39.25179808552834,936.0,-21.251798085528343
208,940.5,39.45844892314738,940.5,-21.45844892314738
209,945.0,39.686052787934,945.0,-21.686052787934006
210,949.5,39.92200140026949,949.5,-21.922001400269487
211,954.0,40.15368648053513,954.0,-22.15368648053513
212,958.5,40.36850180386139,958.5,-22.368501803861395
213,963.0,40.55738353302604,963.0,-22.55738353302604
214,967.5,40.7220778664286,967.5,-22.7220778664286
215,972.0,40.86638575168395,972.0,-22.866385751683953
216,976.5,40.99410813640699,976.5,-22.99410813640699
217,981.0,41.109045968212605,981.0,-23.109045968212605
218,985.5,41.215000194715664,985.5,-23.215000194715664
