,14.9_top_x,14.9_top_y,14.9_bottom_x,14.9_bottom_y
0,-0.09280035283919918,61.6924224921811,9.05855263566491,-42.90802080745218
1,4.976690951965548,55.37958133538335,12.954813613685872,-35.810777965925496
2,9.976326482384613,49.865195333463845,16.920930366092517,-29.51199027927707
3,14.91015376468865,45.10300104945219,20.952855366614187,-23.965394310536496
4,19.782220325148316,41.04673504637798,25.046541088980234,-19.124726622733366
5,24.596573690034273,37.650133887270826,29.19794000691999,-14.943723778897283
6,29.357261385617168,34.866934135160264,33.403004594162795,-11.376122342057794
7,34.06833093816767,32.6508723530759,37.65768732443801,-8.375658875244508
8,38.73382987395644,30.955685104047316,41.95794067147496,-5.896069941487003
9,43.35780571925411,29.735108951104102,46.29971710900299,-3.8910921038148683
10,47.94430600033136,28.94288045727585,50.678969110751446,-2.3144619252576923
11,52.497378243458854,28.532736185592142,55.09164915044967,-1.1199159688450617
12,57.02106997490722,28.458412699082565,59.53370970182701,-0.2611907976065595
13,61.51942872094714,28.673646560776692,64.0011032386128,0.3079770254282366
14,65.99650200784926,29.132174333704125,68.48978223453638,0.6338509372297274
15,70.45633736188425,29.78773258089445,72.9956991633271,0.7626943747683281
16,74.90298230932275,30.594057865377238,77.51480649871432,0.7407707750144592
17,79.34048437643544,31.504886750182088,82.04305671442735,0.6143435749385375
18,83.77289108949294,32.47395579833858,86.57640228419554,0.42967621151096935
19,88.20424997476596,33.4550015728763,91.11079568174824,0.23303212170217336
20,92.6386085585251,34.40176063682483,95.64218938081481,0.07067474248255579
21,97.07956404395254,35.2731167696685,100.16698617821307,-0.016279705632179287
22,101.5275731094267,36.06385011365674,104.68472939556463,-0.022611364891497843
23,105.98175505405761,36.78402712602459,109.19629973375943,0.041613307469575034
24,110.44122423513818,37.44377074923565,113.70258283550456,0.16627136898744332
25,114.90509500996134,38.05320392575352,118.20446434350711,0.3412398771984897
26,119.37248173581999,38.62244959804181,122.70282990047419,0.5563958896391217
27,123.84249877000703,39.161630708564125,127.19856514911284,0.8016164638457326
28,128.31426046981537,39.680870199784074,131.69255573213022,1.0667786573547087
29,132.78688119253792,40.190291014165254,136.18568729223335,1.3417595277024539
30,137.25947529546764,40.70001609417126,140.67884547212938,1.6164361324253687
31,141.73123537960961,41.21927405254222,145.1728376708131,1.8815798587833292
32,146.20208926178876,41.74888994674537,149.66773607145964,2.136365649309104
33,150.67236759169225,42.28508443356219,154.1632100243819,2.3845728472212038
