,top_x,top_y,bottom_x,bottom_y
570,2586.891891891892,556.432269958596,2586.891891891892,-538.432269958596
571,2591.3513513513512,557.1848531142232,2591.3513513513512,-539.1848531142232
572,2595.810810810811,558.1868139133373,2595.810810810811,-540.1868139133373
573,2600.2702702702704,559.5024330238124,2600.2702702702704,-541.5024330238124
574,2604.72972972973,561.1959911135219,2604.72972972973,-543.1959911135219
575,2609.189189189189,563.3317688503391,2609.189189189189,-545.3317688503391
576,2613.6486486486488,565.9588534095349,2613.6486486486488,-547.9588534095349
577,2618.1081081081084,569.0203735076784,2618.1081081081084,-551.0203735076784
578,2622.5675675675675,572.4143358977087,2622.5675675675675,-554.4143358977087
579,2627.027027027027,576.0385806001376,2627.027027027027,-558.0385806001376
580,2631.4864864864867,579.7909476354755,2631.4864864864867,-561.7909476354755
581,2635.9459459459463,583.5692770242332,2635.9459459459463,-565.5692770242332
582,2640.4054054054054,587.271408786921,2640.4054054054054,-569.271408786921
583,2644.864864864865,590.7951829440507,2644.864864864865,-572.7951829440507
584,2649.3243243243246,594.0384395161326,2649.3243243243246,-576.0384395161326
585,2653.7837837837837,596.8990185236771,2653.7837837837837,-578.8990185236771
586,2658.2432432432433,599.2853755888434,2658.2432432432433,-581.2853755888434
587,2662.702702702703,601.205715668804,2662.702702702703,-583.205715668804
588,2667.162162162162,602.7228974823396,2667.162162162162,-584.7228974823396
589,2671.6216216216217,603.9003395553495,2671.6216216216217,-585.9003395553495
590,2676.0810810810813,604.8014604137327,2676.0810810810813,-586.8014604137327
591,2680.540540540541,605.4896785833882,2680.540540540541,-587.4896785833882
592,2685.0,606.0284125902156,2685.0,-588.0284125902156
593,2689.4594594594596,606.4810809601128,2689.4594594594596,-588.4810809601128
594,2693.918918918919,606.91110221898,2693.918918918919,-588.91110221898
595,2698.3783783783783,607.3818948927156,2698.3783783783783,-589.3818948927156
596,2702.837837837838,607.9536277738068,2702.837837837838,-589.9536277738068
597,2707.2972972972975,608.6442136459408,2707.2972972972975,-590.6442136459408
598,2711.7567567567567,609.4420145099683,2711.7567567567567,-591.4420145099683
599,2716.2162162162163,610.3347860024895,2716.2162162162163,-592.3347860024895
600,2720.675675675676,611.3102837601037,2720.675675675676,-593.3102837601037
601,2725.1351351351354,612.3562634194104,2725.1351351351354,-594.3562634194104
602,2729.5945945945946,613.4604806170092,2729.5945945945946,-595.4604806170092
603,2734.054054054054,614.6106909894997,2734.054054054054,-596.6106909894997
604,2738.5135135135138,615.7946501734816,2738.5135135135138,-597.7946501734816
