,0.9_top_x,0.9_top_y,0.9_bottom_x,0.9_bottom_y
117,531.0,68.39813971606172,531.0,-68.39813971606172
118,535.5,68.68302279742083,535.5,-68.68302279742083
119,540.0,68.96811290118708,540.0,-68.96811290118708
120,544.5,69.24435982554726,544.5,-69.24435982554726
121,549.0,69.5027133686881,549.0,-69.5027133686881
122,553.5,69.73569710606003,553.5,-69.73569710606003
123,558.0,69.94411425529765,558.0,-69.94411425529765
124,562.5,70.13148122603822,562.5,-70.13148122603822
125,567.0,70.3013160016962,567.0,-70.3013160016962
126,571.5,70.45713656568607,571.5,-70.45713656568607
127,576.0,70.6024609014223,576.0,-70.6024609014223
128,580.5,70.74080699231939,580.5,-70.74080699231939
129,585.0,70.87569282179179,585.0,-70.87569282179179
130,589.5,71.01063637325402,589.5,-71.01063637325402
131,594.0,71.14915563012052,594.0,-71.14915563012052
132,598.5,71.29406898582525,598.5,-71.29406898582525
133,603.0,71.44331593742227,603.0,-71.44331593742227
134,607.5,71.59275832447888,607.5,-71.59275832447888
135,612.0,71.73825030930603,612.0,-71.73825030930603
136,616.5,71.8756460542148,616.5,-71.8756460542148
137,621.0,72.00079972151612,621.0,-72.00079972151612
138,625.5,72.109565473521,625.5,-72.109565473521
139,630.0,72.1977974725405,630.0,-72.1977974725405
140,634.5,72.26134988088552,634.5,-72.26134988088552
141,639.0,72.29607686086717,639.0,-72.29607686086717
142,643.5,72.2989360229526,643.5,-72.2989360229526
143,648.0,72.27725351096765,648.0,-72.27725351096765
144,652.5,72.24403650260503,652.5,-72.24403650260503
145,657.0,72.21235036520619,657.0,-72.21235036520619
146,661.5,72.1952604661127,661.5,-72.1952604661127
147,666.0,72.20583217266609,666.0,-72.20583217266609
148,670.5,72.25713085220787,670.5,-72.25713085220787
149,675.0,72.36222187207953,675.0,-72.36222187207953
150,679.5,72.53417059962263,679.5,-72.53417059962263
151,684.0,72.7860424021787,684.0,-72.7860424021787
152,688.5,73.12938469722077,688.5,-73.12938469722077
153,693.0,73.55600712842251,693.0,-73.55600712842251
154,697.5,74.04391617432725,697.5,-74.04391617432725
155,702.0,74.57083508084993,702.0,-74.57083508084993
156,706.5,75.11448709390544,706.5,-75.11448709390544
157,711.0,75.65259545940866,711.0,-75.65259545940866
158,715.5,76.16288342327447,715.5,-76.16288342327447
159,720.0,76.62307423141776,720.0,-76.62307423141776
160,724.5,77.01089112975346,724.5,-77.01089112975346
161,729.0,77.30405736419644,729.0,-77.30405736419644
162,733.5,77.48159322168996,733.5,-77.48159322168996
163,738.0,77.54683250364043,738.0,-77.54683250364043
164,742.5,77.5247023426492,742.5,-77.5247023426492
165,747.0,77.44088047376476,747.0,-77.44088047376476
166,751.5,77.32104463203555,751.5,-77.32104463203555
167,756.0,77.19087255250997,756.0,-77.19087255250997
168,760.5,77.07604197023649,760.5,-77.07604197023649
169,765.0,77.00223062026352,765.0,-77.00223062026352
170,769.5,76.99511623763951,769.5,-76.99511623763951
171,774.0,77.08037655741289,774.0,-77.08037655741289
172,778.5,77.28285785450281,778.5,-77.28285785450281
173,783.0,77.60348695882924,783.0,-77.60348695882924
174,787.5,78.01625804380438,787.5,-78.01625804380438
175,792.0,78.49372851973705,792.0,-78.49372851973705
176,796.5,79.00845579693605,796.5,-79.00845579693605
177,801.0,79.53299728571025,801.0,-79.53299728571025
178,805.5,80.0399103963684,805.5,-80.0399103963684
179,810.0,80.50175253921935,810.0,-80.50175253921935
180,814.5,80.89108112457193,814.5,-80.89108112457193
181,819.0,81.18045356273495,819.0,-81.18045356273495
182,823.5,81.34287888540747,823.5,-81.34287888540747
183,828.0,81.37337561047849,828.0,-81.37337561047849
184,832.5,81.29843462146943,832.5,-81.29843462146943
185,837.0,81.14696721028994,837.0,-81.14696721028994
186,841.5,80.94788466884972,841.5,-80.94788466884972
187,846.0,80.73009828905846,846.0,-80.73009828905846
188,850.5,80.52251936282583,850.5,-80.52251936282583
189,855.0,80.35405918206155,855.0,-80.35405918206155
190,859.5,80.25362903867526,859.5,-80.25362903867526
191,864.0,80.25014022457667,864.0,-80.25014022457667
192,868.5,80.37230352690455,868.5,-80.37230352690455
193,873.0,80.62925452627135,873.0,-80.62925452627135
194,877.5,80.99440182354846,877.5,-80.99440182354846
195,882.0,81.43735185506183,882.0,-81.43735185506183
196,886.5,81.92771105713753,886.5,-81.92771105713753
197,891.0,82.43508586610159,891.0,-82.43508586610159
198,895.5,82.92908271828001,895.5,-82.92908271828001
199,900.0,83.37930804999881,900.0,-83.37930804999881
200,904.5,83.75536829758404,904.5,-83.75536829758404
201,909.0,84.0268698973617,909.0,-84.0268698973617
202,913.5,84.16348157654953,913.5,-84.16348157654953
203,918.0,84.15172953493216,918.0,-84.15172953493216
204,922.5,84.01772583397108,922.5,-84.01772583397108
205,927.0,83.7932587926341,927.0,-83.7932587926341
206,931.5,83.51011672988905,931.5,-83.51011672988905
207,936.0,83.20008796470373,936.0,-83.20008796470373
208,940.5,82.89496081604597,940.5,-82.89496081604597
209,945.0,82.62652360288361,945.0,-82.62652360288361
210,949.5,82.42656464418444,949.5,-82.42656464418444
211,954.0,82.32687225891632,954.0,-82.32687225891632
212,958.5,82.35922673075896,958.5,-82.35922673075896
213,963.0,82.54155550671688,963.0,-82.54155550671688
214,967.5,82.84951238312843,967.5,-82.84951238312843
215,972.0,83.25071586823739,972.0,-83.25071586823739
216,976.5,83.71278447028746,976.5,-83.71278447028746
217,981.0,84.2033366975224,981.0,-84.2033366975224
218,985.5,84.68999105818587,985.5,-84.68999105818587
219,990.0,85.14036606052166,990.0,-85.14036606052166
220,994.5,85.52208021277345,994.5,-85.52208021277345
221,999.0,85.802752023185,999.0,-85.802752023185
222,1003.5,85.95000000000002,1003.5,-85.95000000000002
223,1008.0,85.94174255074093,1008.0,-85.94174255074093
224,1012.5,85.79709768004477,1012.5,-85.79709768004477
225,1017.0,85.54548329182735,1017.0,-85.54548329182735
226,1021.5,85.21631729000441,1021.5,-85.21631729000441
227,1026.0,84.8390175784917,1026.0,-84.8390175784917
228,1030.5,84.44300206120506,1030.5,-84.44300206120506
229,1035.0,84.05768864206013,1035.0,-84.05768864206013
230,1039.5,83.71249522497277,1039.5,-83.71249522497277
231,1044.0,83.4368397138587,1044.0,-83.4368397138587
232,1048.5,83.26014001263366,1048.5,-83.26014001263366
233,1053.0,83.20649887870952,1053.0,-83.20649887870952
234,1057.5,83.27205608374075,1057.5,-83.27205608374075
235,1062.0,83.4437880868091,1062.0,-83.4437880868091
236,1066.5,83.70866603184977,1066.5,-83.70866603184977
237,1071.0,84.05366106279796,1071.0,-84.05366106279796
238,1075.5,84.46574432358886,1075.5,-84.46574432358886
239,1080.0,84.93188695815776,1080.0,-84.93188695815776
240,1084.5,85.4390601104398,1084.5,-85.4390601104398
241,1089.0,85.97423492437022,1089.0,-85.97423492437022
242,1093.5,86.52438254388423,1093.5,-86.52438254388423
243,1098.0,87.07641722142735,1098.0,-87.07641722142735
244,1102.5,87.61685645178581,1102.5,-87.61685645178581
245,1107.0,88.13204877216668,1107.0,-88.13204877216668
246,1111.5,88.60834209545354,1111.5,-88.60834209545354
247,1116.0,89.03208433452978,1116.0,-89.03208433452978
248,1120.5,89.38962340227891,1120.5,-89.38962340227891
249,1125.0,89.6673072115845,1125.0,-89.6673072115845
250,1129.5,89.8514836753299,1129.5,-89.8514836753299
251,1134.0,89.92850070639867,1134.0,-89.92850070639867
252,1138.5,89.88470621767432,1138.5,-89.88470621767432
253,1143.0,89.70913275965323,1143.0,-89.70913275965323
254,1147.5,89.41603903821454,1147.5,-89.41603903821454
255,1152.0,89.0335054481977,1152.0,-89.0335054481977
256,1156.5,88.58975395712885,1156.5,-88.58975395712885
257,1161.0,88.11300653253413,1161.0,-88.11300653253413
258,1165.5,87.63148514193965,1165.5,-87.63148514193965
259,1170.0,87.17341175287153,1170.0,-87.17341175287153
260,1174.5,86.76700833285594,1174.5,-86.76700833285594
261,1179.0,86.44049684941895,1179.0,-86.44049684941895
262,1183.5,86.22209927008673,1183.5,-86.22209927008673
263,1188.0,86.13798663274028,1188.0,-86.13798663274028
264,1192.5,86.1876619104877,1192.5,-86.1876619104877
265,1197.0,86.35197836925624,1197.0,-86.35197836925624
266,1201.5,86.61140659422303,1201.5,-86.61140659422303
267,1206.0,86.94641717056506,1206.0,-86.94641717056506
268,1210.5,87.33748068345952,1210.5,-87.33748068345952
269,1215.0,87.76506771808351,1215.0,-87.76506771808351
270,1219.5,88.20964885961412,1219.5,-88.20964885961412
271,1224.0,88.65169469322848,1224.0,-88.65169469322848
272,1228.5,89.07167580410366,1228.5,-89.07167580410366
273,1233.0,89.45086261904733,1233.0,-89.45086261904733
274,1237.5,89.78551889246862,1237.5,-89.78551889246862
275,1242.0,90.08522426073647,1242.0,-90.08522426073647
276,1246.5,90.3600212315338,1246.5,-90.3600212315338
277,1251.0,90.61995231254348,1251.0,-90.61995231254348
278,1255.5,90.87506001144844,1255.5,-90.87506001144844
279,1260.0,91.13538683593154,1260.0,-91.13538683593154
280,1264.5,91.41097529367573,1264.5,-91.41097529367573
281,1269.0,91.71186789236387,1269.0,-91.71186789236387
282,1273.5,92.04810713967888,1273.5,-92.04810713967888
283,1278.0,92.42924156919665,1278.0,-92.42924156919665
284,1282.5,92.85060906738326,1282.5,-92.85060906738326
285,1287.0,93.29154671143127,1287.0,-93.29154671143127
286,1291.5,93.73053799127624,1291.5,-93.73053799127624
287,1296.0,94.14606639685385,1296.0,-94.14606639685385
288,1300.5,94.51661541809975,1300.5,-94.51661541809975
289,1305.0,94.82066854494956,1305.0,-94.82066854494956
290,1309.5,95.0367092673389,1309.5,-95.0367092673389
291,1314.0,95.14322107520343,1314.0,-95.14322107520343
292,1318.5,95.11868745847877,1318.5,-95.11868745847877
293,1323.0,94.94202964297047,1323.0,-94.94202964297047
294,1327.5,94.61350163851691,1327.5,-94.61350163851691
295,1332.0,94.16386217338776,1332.0,-94.16386217338776
296,1336.5,93.62621596653018,1336.5,-93.62621596653018
297,1341.0,93.03366773689142,1341.0,-93.03366773689142
298,1345.5,92.4193222034186,1345.5,-92.4193222034186
299,1350.0,91.81628408505895,1350.0,-91.81628408505895
300,1354.5,91.25765810075967,1354.5,-91.25765810075967
301,1359.0,90.77654896946791,1359.0,-90.77654896946791
302,1363.5,90.40606141013092,1363.5,-90.40606141013092
303,1368.0,90.17911235958667,1368.0,-90.17911235958667
304,1372.5,90.11028565690616,1372.5,-90.11028565690616
305,1377.0,90.18070515126757,1377.0,-90.18070515126757
306,1381.5,90.36793378666817,1381.5,-90.36793378666817
307,1386.0,90.6495345071053,1386.0,-90.6495345071053
308,1390.5,91.00307025657621,1390.5,-91.00307025657621
309,1395.0,91.40610397907821,1395.0,-91.40610397907821
310,1399.5,91.83619861860863,1399.5,-91.83619861860863
311,1404.0,92.27091711916475,1404.0,-92.27091711916475
312,1408.5,92.6878224247439,1408.5,-92.6878224247439
313,1413.0,93.06451194962541,1413.0,-93.06451194962541
314,1417.5,93.38791162818791,1417.5,-93.38791162818791
315,1422.0,93.66685325909795,1422.0,-93.66685325909795
316,1426.5,93.91330974548049,1426.5,-93.91330974548049
317,1431.0,94.13925399046043,1431.0,-94.13925399046043
318,1435.5,94.35665889716269,1435.5,-94.35665889716269
319,1440.0,94.57749736871222,1440.0,-94.57749736871222
320,1444.5,94.81374230823393,1444.5,-94.81374230823393
321,1449.0,95.07736661885274,1449.0,-95.07736661885274
322,1453.5,95.3803432036936,1453.5,-95.3803432036936
323,1458.0,95.73464027924734,1458.0,-95.73464027924734
324,1462.5,96.1441463048814,1462.5,-96.1441463048814
325,1467.0,96.58809335816106,1467.0,-96.58809335816106
326,1471.5,97.04102688258929,1471.5,-97.04102688258929
327,1476.0,97.4774923216692,1476.0,-97.4774923216692
328,1480.5,97.87203511890368,1480.5,-97.87203511890368
329,1485.0,98.19920071779575,1485.0,-98.19920071779575
330,1489.5,98.43353456184843,1489.5,-98.43353456184843
331,1494.0,98.5495820945647,1494.0,-98.5495820945647
332,1498.5,98.52188875944753,1498.5,-98.52188875944753
333,1503.0,98.32499999999996,1503.0,-98.32499999999996
334,1507.5,97.94406494708765,1507.5,-97.94406494708765
335,1512.0,97.40664748102705,1512.0,-97.40664748102705
336,1516.5,96.75091516949726,1516.5,-96.75091516949726
337,1521.0,96.01503558017747,1521.0,-96.01503558017747
338,1525.5,95.23717628074675,1525.5,-95.23717628074675
339,1530.0,94.45550483888427,1530.0,-94.45550483888427
340,1534.5,93.70818882226914,1534.5,-93.70818882226914
341,1539.0,93.03339579858047,1539.0,-93.03339579858047
342,1543.5,92.46929333549745,1543.5,-92.46929333549745
343,1548.0,92.05404900069917,1548.0,-92.05404900069917
344,1552.5,91.81806329806176,1552.5,-91.81806329806176
345,1557.0,91.75087420879377,1557.0,-91.75087420879377
346,1561.5,91.82862929610751,1561.5,-91.82862929610751
347,1566.0,92.0274683561513,1566.0,-92.0274683561513
348,1570.5,92.32353118507362,1570.5,-92.32353118507362
349,1575.0,92.69295757902285,1575.0,-92.69295757902285
350,1579.5,93.11188733414735,1579.5,-93.11188733414735
351,1584.0,93.55646024659565,1584.0,-93.55646024659565
352,1588.5,94.00281611251606,1588.5,-94.00281611251606
353,1593.0,94.42709472805704,1593.0,-94.42709472805704
354,1597.5,94.80820470097619,1597.5,-94.80820470097619
355,1602.0,95.14436415648161,1602.0,-95.14436415648161
356,1606.5,95.44201409650823,1606.5,-95.44201409650823
357,1611.0,95.7076259077551,1611.0,-95.7076259077551
358,1615.5,95.94767097692102,1615.5,-95.94767097692102
359,1620.0,96.16862069070497,1620.0,-96.16862069070497
360,1624.5,96.37694643580588,1624.5,-96.37694643580588
361,1629.0,96.57911959892262,1629.0,-96.57911959892262
362,1633.5,96.78161156675415,1633.5,-96.78161156675415
363,1638.0,96.99089372599937,1638.0,-96.99089372599937
364,1642.5,97.21280848611092,1642.5,-97.21280848611092
365,1647.0,97.44728808167456,1647.0,-97.44728808167456
366,1651.5,97.69102649723472,1651.5,-97.69102649723472
367,1656.0,97.9406845486138,1656.0,-97.9406845486138
368,1660.5,98.19292305163425,1660.5,-98.19292305163425
369,1665.0,98.4444028221184,1665.0,-98.4444028221184
370,1669.5,98.69178467588877,1669.5,-98.69178467588877
371,1674.0,98.93172942876774,1674.0,-98.93172942876774
372,1678.5,99.16089789657772,1678.5,-99.16089789657772
373,1683.0,99.37595089514114,1683.0,-99.37595089514114
374,1687.5,99.57402600548482,1687.5,-99.57402600548482
375,1692.0,99.75846014627855,1692.0,-99.75846014627855
376,1696.5,99.93692560258422,1696.5,-99.93692560258422
377,1701.0,100.1171836185689,1701.0,-100.1171836185689
378,1705.5,100.3069954383996,1705.5,-100.3069954383996
379,1710.0,100.51412230624345,1710.0,-100.51412230624345
380,1714.5,100.74632546626742,1714.5,-100.74632546626742
381,1719.0,101.01136616263865,1719.0,-101.01136616263865
382,1723.5,101.31700563952417,1723.5,-101.31700563952417
383,1728.0,101.671005141091,1728.0,-101.671005141091
384,1732.5,102.08015477746082,1732.5,-102.08015477746082
385,1737.0,102.5330403913942,1737.0,-102.5330403913942
386,1741.5,103.00208024219152,1741.5,-103.00208024219152
387,1746.0,103.45913059028433,1746.0,-103.45913059028433
388,1750.5,103.87604769610407,1750.5,-103.87604769610407
389,1755.0,104.22468782008234,1755.0,-104.22468782008234
390,1759.5,104.47690722265057,1759.5,-104.47690722265057
391,1764.0,104.60456216424036,1764.0,-104.60456216424036
392,1768.5,104.57950890528315,1768.5,-104.57950890528315
393,1773.0,104.37360370621049,1773.0,-104.37360370621049
394,1777.5,103.95983795074675,1777.5,-103.95983795074675
395,1782.0,103.34385824950557,1782.0,-103.34385824950557
396,1786.5,102.56808012680321,1786.5,-102.56808012680321
397,1791.0,101.67688060000594,1791.0,-101.67688060000594
398,1795.5,100.71463668648012,1795.5,-100.71463668648012
399,1800.0,99.72572540359208,1800.0,-99.72572540359208
400,1804.5,98.75452376870813,1804.5,-98.75452376870813
401,1809.0,97.84540879919456,1809.0,-97.84540879919456
402,1813.5,97.04275751241772,1813.5,-97.04275751241772
403,1818.0,96.39094692574392,1818.0,-96.39094692574392
404,1822.5,95.93377360068813,1822.5,-95.93377360068813
405,1827.0,95.6867459456335,1827.0,-95.6867459456335
406,1831.5,95.6249218518207,1831.5,-95.6249218518207
407,1836.0,95.72024832991184,1836.0,-95.72024832991184
408,1840.5,95.94467239056917,1840.5,-95.94467239056917
409,1845.0,96.27014104445477,1845.0,-96.27014104445477
410,1849.5,96.66860130223088,1849.5,-96.66860130223088
411,1854.0,97.1120001745597,1854.0,-97.1120001745597
412,1858.5,97.57228467210331,1858.5,-97.57228467210331
413,1863.0,98.02140180552395,1863.0,-98.02140180552395
414,1867.5,98.43141844314465,1867.5,-98.43141844314465
415,1872.0,98.78610311232762,1872.0,-98.78610311232762
416,1876.5,99.09058119993337,1876.5,-99.09058119993337
417,1881.0,99.35225094920624,1881.0,-99.35225094920624
418,1885.5,99.57851060339078,1885.5,-99.57851060339078
419,1890.0,99.7767584057313,1890.0,-99.7767584057313
420,1894.5,99.95439259947224,1894.5,-99.95439259947224
421,1899.0,100.11881142785803,1899.0,-100.11881142785803
422,1903.5,100.27741313413308,1903.5,-100.27741313413308
423,1908.0,100.43759596154187,1908.0,-100.43759596154187
424,1912.5,100.60674876071766,1912.5,-100.60674876071766
425,1917.0,100.7897185069336,1917.0,-100.7897185069336
426,1921.5,100.98538317115214,1921.5,-100.98538317115214
427,1926.0,101.1917648226557,1926.0,-101.1917648226557
428,1930.5,101.40688553072651,1930.5,-101.40688553072651
429,1935.0,101.62876736464693,1935.0,-101.62876736464693
430,1939.5,101.85543239369932,1939.5,-101.85543239369932
431,1944.0,102.08490268716594,1944.0,-102.08490268716594
432,1948.5,102.31520031432915,1948.5,-102.31520031432915
433,1953.0,102.54434734447122,1953.0,-102.54434734447122
434,1957.5,102.77036621368619,1957.5,-102.77036621368619
435,1962.0,102.99191174126284,1962.0,-102.99191174126284
436,1966.5,103.20956854230732,1966.5,-103.20956854230732
437,1971.0,103.42428804352373,1971.0,-103.42428804352373
438,1975.5,103.63702167161625,1975.5,-103.63702167161625
439,1980.0,103.84872085328901,1980.0,-103.84872085328901
440,1984.5,104.06033701524603,1984.5,-104.06033701524603
441,1989.0,104.27282158419155,1989.0,-104.27282158419155
442,1993.5,104.48712598682964,1993.5,-104.48712598682964
443,1998.0,104.70420164986442,1998.0,-104.70420164986442
444,2002.5,104.92500000000001,2002.5,-104.92500000000001
445,2007.0,105.14993627229379,2007.0,-105.14993627229379
446,2011.5,105.37728093521585,2011.5,-105.37728093521585
447,2016.0,105.60476826558957,2016.0,-105.60476826558957
448,2020.5,105.83013254023828,2020.5,-105.83013254023828
449,2025.0,106.05110803598535,2025.0,-106.05110803598535
450,2029.5,106.26542902965411,2029.5,-106.26542902965411
451,2034.0,106.47082979806795,2034.0,-106.47082979806795
452,2038.5,106.66504461805019,2038.5,-106.66504461805019
453,2043.0,106.8458077664242,2043.0,-106.8458077664242
454,2047.5,107.01085352001326,2047.5,-107.01085352001326
455,2052.0,107.1592704176314,2052.0,-107.1592704176314
456,2056.5,107.2972717704251,2056.5,-107.2972717704251
457,2061.0,107.43340563721273,2061.0,-107.43340563721273
458,2065.5,107.57622143107452,2065.5,-107.57622143107452
459,2070.0,107.73426856509079,2070.0,-107.73426856509079
460,2074.5,107.91609645234189,2074.5,-107.91609645234189
461,2079.0,108.13025450590811,2079.0,-108.13025450590811
462,2083.5,108.38529213886969,2083.5,-108.38529213886969
463,2088.0,108.68975876430704,2088.0,-108.68975876430704
464,2092.5,109.05220379530037,2092.5,-109.05220379530037
465,2097.0,109.47740136001626,2097.0,-109.47740136001626
466,2101.5,109.94379698785356,2101.5,-109.94379698785356
467,2106.0,110.41862428525044,2106.0,-110.41862428525044
468,2110.5,110.8690754289067,2110.5,-110.8690754289067
469,2115.0,111.2623425955221,2115.0,-111.2623425955221
470,2119.5,111.5656179617964,2119.5,-111.5656179617964
471,2124.0,111.74609370442937,2124.0,-111.74609370442937
472,2128.5,111.77096200012079,2128.5,-111.77096200012079
473,2133.0,111.60741502557046,2133.0,-111.60741502557046
474,2137.5,111.22264495747808,2137.5,-111.22264495747808
475,2142.0,110.58929224134283,2142.0,-110.58929224134283
476,2146.5,109.73119189530797,2146.5,-109.73119189530797
477,2151.0,108.70022900891342,2151.0,-108.70022900891342
478,2155.5,107.54857598274917,2155.5,-107.54857598274917
479,2160.0,106.32840521740519,2160.0,-106.32840521740519
480,2164.5,105.09188911347137,2164.5,-105.09188911347137
481,2169.0,103.8912000715377,2169.0,-103.8912000715377
482,2173.5,102.77851049219414,2173.5,-102.77851049219414
483,2178.0,101.8059927760306,2178.0,-101.8059927760306
484,2182.5,101.0258193236371,2182.5,-101.0258193236371
485,2187.0,100.48649959830436,2187.0,-100.48649959830436
486,2191.5,100.1889141993169,2191.5,-100.1889141993169
487,2196.0,100.10063555850707,2196.0,-100.10063555850707
488,2200.5,100.18855264418806,2200.5,-100.18855264418806
489,2205.0,100.41955442467285,2205.0,-100.41955442467285
490,2209.5,100.76052986827455,2209.5,-100.76052986827455
491,2214.0,101.17836794330623,2214.0,-101.17836794330623
492,2218.5,101.63995761808094,2218.5,-101.63995761808094
493,2223.0,102.1121878609118,2223.0,-102.1121878609118
