,128.4_top_x,128.4_top_y,128.4_bottom_x,128.4_bottom_y
0,4.5,61.5,4.5,-43.5
1,9.0,53.81448913269925,9.0,-35.81448913269925
2,13.5,47.041115959697194,13.5,-29.041115959697194
3,18.0,41.12605093481574,18.0,-23.126050934815737
4,22.5,36.01546451187686,22.5,-18.015464511876853
5,27.0,31.655527144702468,27.0,-13.655527144702468
6,31.5,27.992409287114494,31.5,-9.992409287114494
7,36.0,24.972281392934875,36.0,-6.972281392934875
8,40.5,22.541313915985548,40.5,-4.541313915985549
9,45.0,20.645677310088452,45.0,-2.64567731008845
10,49.5,19.23154202906551,49.5,-1.2315420290655084
11,54.0,18.245078526738663,54.0,-0.24507852673866282
12,58.5,17.63245725692984,58.5,0.3675427430701603
13,63.0,17.339848673460978,63.0,0.6601513265390224
14,67.5,17.313423230154008,67.5,0.6865767698459901
15,72.0,17.49935138083087,72.0,0.5006486191691302
16,76.5,17.84380357931349,76.5,0.15619642068650919
17,81.0,18.292950279423806,81.0,-0.29295027942380614
18,85.5,18.79296193498375,85.5,-0.7929619349837509
19,90.0,19.29000899981526,90.0,-1.2900089998152602
20,94.5,19.730261927740266,94.5,-1.7302619277402655
21,99.0,20.066306830205782,99.0,-2.0663068302057823
22,103.5,20.295472210107278,103.5,-2.2954722101072775
23,108.0,20.434139929405106,108.0,-2.434139929405104
24,112.5,20.49876225508156,112.5,-2.4987622550815605
25,117.0,20.505791454118956,117.0,-2.505791454118958
26,121.5,20.47167979349959,121.5,-2.4716797934995896
27,126.0,20.412879540205765,126.0,-2.4128795402057666
28,130.5,20.345842961219788,130.5,-2.3458429612197857
29,135.0,20.287022323523953,135.0,-2.287022323523953
30,139.5,20.252869894100563,139.5,-2.2528698941005647
31,144.0,20.25829589300067,144.0,-2.258295893000671
32,148.5,20.30372072038022,148.5,-2.303720720380218
33,153.0,20.381625644147512,153.0,-2.38162564414751
34,157.5,20.484410613329707,157.5,-2.4844106133297075
35,162.0,20.604475576953966,162.0,-2.6044755769539645
36,166.5,20.73422048404744,166.5,-2.7342204840474427
37,171.0,20.866045283637305,171.0,-2.8660452836373036
38,175.5,20.992349924750705,175.5,-2.9923499247507053
39,180.0,21.105534356414807,180.0,-3.1055343564148057
40,184.5,21.197998527656765,184.5,-3.197998527656763
41,189.0,21.262691679125275,189.0,-3.2626916791252754
42,193.5,21.299705443982283,193.5,-3.2997054439822833
43,198.0,21.314126325849116,198.0,-3.3141263258491165
44,202.5,21.31114332007823,202.5,-3.31114332007823
45,207.0,21.29594542202208,207.0,-3.2959454220220774
46,211.5,21.27372162703312,211.5,-3.273721627033119
47,216.0,21.24966093046381,216.0,-3.2496609304638113
48,220.5,21.228952327666605,220.5,-3.2289523276666046
49,225.0,21.21678481399396,225.0,-3.2167848139939608
50,229.5,21.21834738479834,229.5,-3.2183473847983386
51,234.0,21.23856976012611,234.0,-3.2385697601261114
52,238.5,21.27752144838346,238.5,-3.2775214483834585
53,243.0,21.3309555042699,243.0,-3.3309555042699
54,247.5,21.394474938905052,247.5,-3.394474938905052
55,252.0,21.463682763408535,252.0,-3.463682763408533
56,256.5,21.534181988899967,256.5,-3.5341819888999684
57,261.0,21.601575626498978,261.0,-3.6015756264989776
58,265.5,21.661466687325174,265.5,-3.6614666873251718
59,270.0,21.70945818249818,270.0,-3.7094581824981816
60,274.5,21.741153123137615,274.5,-3.7411531231376163
61,279.0,21.752321448267555,279.0,-3.752321448267555
62,283.5,21.743535278867437,283.5,-3.743535278867437
63,288.0,21.720773864597803,288.0,-3.7207738645978026
64,292.5,21.6903049065381,292.5,-3.690304906538099
65,297.0,21.658396105767768,297.0,-3.6583961057677676
66,301.5,21.631315163366246,301.5,-3.6313151633662475
67,306.0,21.615329780412985,306.0,-3.6153297804129867
68,310.5,21.616707657987426,310.5,-3.616707657987426
69,315.0,21.64171649716901,315.0,-3.6417164971690106
70,319.5,21.69662399903718,319.5,-3.696623999037179
71,324.0,21.787573207381172,324.0,-3.78757320738117
72,328.5,21.91463207086295,328.5,-3.9146320708629503
73,333.0,22.069181483233393,333.0,-4.069181483233393
74,337.5,22.241934253078696,337.5,-4.241934253078698
75,342.0,22.423603188985062,342.0,-4.42360318898506
76,346.5,22.60490109953867,346.5,-4.604901099538669
77,351.0,22.776540793325722,351.0,-4.776540793325722
78,355.5,22.92923507893241,355.5,-4.929235078932411
79,360.0,23.05369676494493,360.0,-5.053696764944931
80,364.5,23.14063865994948,364.5,-5.140638659949481
81,369.0,23.180841267578717,369.0,-5.180841267578717
82,373.5,23.171694133779233,373.5,-5.1716941337792335
83,378.0,23.12264905888778,378.0,-5.122649058887779
84,382.5,23.04444154189994,382.5,-5.044441541899939
85,387.0,22.9478070818113,387.0,-4.9478070818113
86,391.5,22.843481177617456,391.5,-4.843481177617456
87,396.0,22.742199328314,396.0,-4.742199328313999
88,400.5,22.654697032896507,400.5,-4.654697032896509
89,405.0,22.59170979036059,405.0,-4.5917097903605875
90,409.5,22.563973099701823,409.5,-4.563973099701823
91,414.0,22.582199927534457,414.0,-4.582199927534457
92,418.5,22.651005414772612,418.5,-4.651005414772614
93,423.0,22.760685373988853,423.0,-4.760685373988853
94,427.5,22.89948235450613,427.5,-4.89948235450613
95,432.0,23.055638905647402,432.0,-5.0556389056474025
96,436.5,23.21739757673562,436.5,-5.217397576735621
97,441.0,23.37300091709375,441.0,-5.373000917093751
98,445.5,23.510691476044734,445.5,-5.510691476044732
99,450.0,23.618711802911534,450.0,-5.618711802911532
100,454.5,23.685304447017103,454.5,-5.685304447017103
101,459.0,23.698714903679647,459.0,-5.698714903679647
102,463.5,23.652267564020732,463.5,-5.6522675640207325
103,468.0,23.554785700148887,468.0,-5.554785700148887
104,472.5,23.4180385794182,472.5,-5.4180385794182
105,477.0,23.25379546918277,477.0,-5.2537954691827675
106,481.5,23.07382563679669,481.5,-5.073825636796691
107,486.0,22.889898349614064,486.0,-4.889898349614066
108,490.5,22.713782874988986,490.5,-4.713782874988988
109,495.0,22.557248480275554,495.0,-4.557248480275552
110,499.5,22.432064432827858,499.5,-4.432064432827859
111,504.0,22.349999999999998,504.0,-4.349999999999998
112,508.5,22.31964773696069,508.5,-4.31964773696069
113,513.0,22.3368933501371,513.0,-4.3368933501371
114,517.5,22.39444583377103,517.5,-4.39444583377103
115,522.0,22.485014182104266,522.0,-4.4850141821042655
116,526.5,22.601307389378604,526.5,-4.6013073893786025
117,531.0,22.736034449835834,531.0,-4.736034449835833
118,535.5,22.881904357717744,535.5,-4.881904357717744
119,540.0,23.031626107266135,540.0,-5.031626107266135
120,544.5,23.177908692722788,544.5,-5.177908692722788
121,549.0,23.31346110832951,549.0,-5.313461108329509
122,553.5,23.43238345802307,553.5,-5.432383458023072
123,558.0,23.536094473845612,558.0,-5.536094473845612
124,562.5,23.628411160953448,562.5,-5.628411160953446
125,567.0,23.713151915612563,567.0,-5.713151915612563
126,571.5,23.79413513408896,571.5,-5.794135134088961
127,576.0,23.87517921264865,576.0,-5.87517921264865
128,580.5,23.960102547557614,580.5,-5.960102547557614
129,585.0,24.05272353508186,585.0,-6.052723535081862
130,589.5,24.156860571487393,589.5,-6.156860571487391
131,594.0,24.2763320530402,594.0,-6.276332053040198
132,598.5,24.413799171143857,598.5,-6.413799171143859
133,603.0,24.5638528435112,603.0,-6.563852843511201
134,607.5,24.71764729577392,607.5,-6.717647295773919
135,612.0,24.866324054470553,612.0,-6.866324054470553
136,616.5,25.001024646139665,616.5,-7.0010246461396655
137,621.0,25.112890597319804,621.0,-7.112890597319804
138,625.5,25.19306343454952,625.5,-7.193063434549519
139,630.0,25.23268468436737,630.0,-7.232684684367371
140,634.5,25.2228958733119,634.5,-7.222895873311899
141,639.0,25.15483852792166,639.0,-7.154838527921662
142,643.5,25.02109786220269,643.5,-7.021097862202691
143,648.0,24.827824676891588,648.0,-6.82782467689159
144,652.5,24.588602507420823,652.5,-6.588602507420823
145,657.0,24.317091021179145,657.0,-6.317091021179145
146,661.5,24.026949885555307,661.5,-6.026949885555307
147,666.0,23.731838767938076,666.0,-5.731838767938076
148,670.5,23.4454173357162,670.5,-5.445417335716202
149,675.0,23.181345256278433,675.0,-5.181345256278435
150,679.5,22.953282197013543,679.5,-4.953282197013541
151,684.0,22.774887825310273,684.0,-4.774887825310275
152,688.5,22.658867698099044,688.5,-4.658867698099044
153,693.0,22.605521154688716,693.0,-4.6055211546887165
154,697.5,22.60647152704248,697.5,-4.606471527042482
155,702.0,22.653164120682337,702.0,-4.653164120682337
156,706.5,22.73704424113027,706.5,-4.7370442411302704
157,711.0,22.849557193908275,711.0,-4.849557193908277
158,715.5,22.98214828453834,715.5,-4.98214828453834
159,720.0,23.126262818542457,720.0,-5.1262628185424575
